"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"ENSG00000119714",54.9761184855924,2.90715864750753,0.439737984912082,6.61111558986375,3.81434496005549e-11,2.58205511140563e-09,"GPR68"
"ENSG00000120129",3411.96609646938,-2.94479340092811,0.201036337523003,-14.6480653060602,1.38606494734247e-48,3.7218153944391e-45,"DUSP1"
"ENSG00000120162",60.71183502715,-2.79802237931958,0.44912263521582,-6.22997408708877,4.66512332100997e-10,2.4723619021313e-08,"MOB3B"
"ENSG00000120837",1844.53302325795,-1.02295170176588,0.326625299311508,-3.13188140637653,0.00173690019632966,0.0142191052149732,"NFYB"
"ENSG00000120899",392.082535593155,-1.09835110566521,0.385776752255019,-2.8471158493738,0.00441173042481441,0.0295786054407761,"PTK2B"
"ENSG00000121621",31.8627117165465,1.50108931804928,0.426162572819281,3.52233962761868,0.00042775576052714,0.00451970356977625,"KIF18A"
"ENSG00000122035",944.377660726553,-2.36740335111142,0.413683249336359,-5.72274404368383,1.04817120556076e-08,3.9641047635656e-07,"RASL11A"
"ENSG00000122641",881.409328358935,-1.08647057856084,0.345990252911079,-3.14017683856563,0.00168845878985911,0.0139358399402767,"INHBA"
"ENSG00000122877",17.1030162538579,3.0807457686119,0.508305831185007,6.06081138481099,1.35436579150036e-09,6.32469196140937e-08,"EGR2"
"ENSG00000122966",289.594576423566,1.58970537599473,0.226607133612122,7.01524859634735,2.29540455857979e-12,1.97760763867802e-10,"CIT"
"ENSG00000123358",180.843162251576,-1.2819210787832,0.263955719239053,-4.85657625634633,1.19432799289311e-06,2.73710075298732e-05,"NR4A1"
"ENSG00000123405",13.5730960061424,2.83855096506523,0.588673946393732,4.82194087653181,1.42168088548447e-06,3.1856329271266e-05,"NFE2"
"ENSG00000123562",5047.41389431327,-1.02445877113487,0.0904657846054247,-11.3242677947596,9.95068523697203e-30,6.97023868925463e-27,"MORF4L2"
"ENSG00000123610",323.526525073211,2.51556725633586,0.488741209988459,5.14703324566238,2.64638439326477e-07,7.08237524250644e-06,"TNFAIP6"
"ENSG00000123612",20.5715655324141,1.45030515518829,0.395007993972786,3.67158431555238,0.000241051525584084,0.00278774710291972,"ACVR1C"
"ENSG00000123685",42.4082278220509,-1.9354821136416,0.47944704797312,-4.03690485075239,5.41610221704675e-05,0.000773840088199452,"BATF3"
"ENSG00000123689",42.2681161898124,2.68337837965674,0.491543068242729,5.45909108076702,4.7857822023326e-08,1.59635066380498e-06,"G0S2"
"ENSG00000124134",26.1418132524416,2.74762564435395,0.784831972074832,3.50090942025482,0.000463673411091577,0.00482766272605235,"KCNS1"
"ENSG00000124151",1571.84756471968,-1.39610166659824,0.202383044045143,-6.89831340953064,5.26235496812344e-12,4.09573917349936e-10,"NCOA3"
"ENSG00000124249",96.8940060057851,1.4928701595678,0.47598272555077,3.13639567032682,0.00171038278948428,0.0140591720007047,"KCNK15"
"ENSG00000124374",25.5978948027179,-1.27210566650871,0.377812640842829,-3.36702780423356,0.000759830270913067,0.00722219793196485,"PAIP2B"
"ENSG00000124440",197.229454662814,-2.54723110327204,0.47450897178156,-5.3681410779408,7.95523171864043e-08,2.4790471609094e-06,"HIF3A"
"ENSG00000124466",19.9828272016845,1.42563557547895,0.414220830445469,3.44172835042063,0.000578010385621212,0.00578405299549276,"LYPD3"
"ENSG00000124762",8037.26092886987,1.00974304633296,0.22640213849971,4.45995366043885,8.1977375669998e-06,0.000151983601774377,"CDKN1A"
"ENSG00000124766",1284.80133428659,2.36149734406254,0.253622796327818,9.31106106491392,1.26561592588345e-20,3.089445179077e-18,"SOX4"
"ENSG00000125148",3659.69602097282,-2.19961330269667,0.143918709394088,-15.2837203165402,9.8172485982085e-53,3.16331384331474e-49,"MT2A"
"ENSG00000125398",567.957352411008,1.25834905836354,0.35291774914888,3.56555900460733,0.000363081459882621,0.00393912821560196,"SOX9"
"ENSG00000125657",13.347771040527,1.76530058725369,0.523133209583777,3.37447624221416,0.000739562993779355,0.00707127560402326,"TNFSF9"
"ENSG00000125848",179.144542300372,2.37209929685286,0.347659659134277,6.8230501714226,8.91275104560293e-12,6.77327038187306e-10,"FLRT3"
"ENSG00000125965",244.94326694772,1.30109811019216,0.274037069805272,4.74789090073366,2.05548855591645e-06,4.4690925943819e-05,"GDF5"
"ENSG00000126016",387.362413083544,2.30086493927703,0.350144255321517,6.57119145697331,4.99142284442629e-11,3.33679723844614e-09,"AMOT"
"ENSG00000126785",674.365369680212,1.18264645516434,0.311089581727294,3.80162668449972,0.000143749206731621,0.00178423996121197,"RHOJ"
"ENSG00000126803",449.543666398575,-2.55411461893216,0.645983948085005,-3.95383604577751,7.69081196858904e-05,0.00104298545139678,"HSPA2"
"ENSG00000126860",22.3825487615225,1.50717766889173,0.372634266019474,4.04465666829729,5.23998579696172e-05,0.000752418994428256,"EVI2A"
"ENSG00000126861",310.084255907471,1.71423389346489,0.246139454526084,6.96448237754272,3.29613394913852e-12,2.69563523119648e-10,"OMG"
"ENSG00000126878",93.5814433474025,2.7173663206343,0.493231282841794,5.50931462614853,3.60233530673098e-08,1.23746746538897e-06,"AIF1L"
"ENSG00000126882",18.001693364089,1.07914293314925,0.378142171920883,2.85380212333216,0.00431994295955359,0.0291329430813595,"FAM78A"
"ENSG00000126950",788.239297009003,1.64930864198605,0.310086799596349,5.31886118381374,1.04418763074303e-07,3.08811389535895e-06,"TMEM35A"
"ENSG00000127083",304.827984493728,-1.77963269821469,0.526970430295166,-3.37710162829797,0.00073253979058776,0.00701661627001154,"OMD"
"ENSG00000127324",26.4181035948866,-4.38151629880634,0.876039208227091,-5.00150707600583,5.68838788267567e-07,1.40776677692454e-05,"TSPAN8"
"ENSG00000127589",307.943805137992,1.1678289941111,0.28429120133228,4.10786189877942,3.99338751863725e-05,0.000596822507539562,NA
"ENSG00000127824",229.265600912277,1.54303793470351,0.190291409724099,8.10881551059368,5.11155872352529e-16,6.86269354955966e-14,"TUBA4A"
"ENSG00000127954",286.795611723088,-5.28343196132441,0.901403983931591,-5.86133637692617,4.59156775920595e-09,1.91149220073817e-07,"STEAP4"
"ENSG00000128045",124.332958708256,-3.99434384602586,1.03169978578011,-3.8716144958832,0.0001081168508213,0.00139909283821844,"RASL11B"
"ENSG00000128165",58.9342517155642,2.69497034121414,0.44395601249145,6.07035441662374,1.27628269771911e-09,5.99480773847012e-08,"ADM2"
"ENSG00000128262",161.818631701745,-1.56702820335498,0.547738266698797,-2.86090693060286,0.00422431041522836,0.0285957416385479,NA
"ENSG00000128285",6.64614184855214,5.34323298088949,1.16130642397377,4.60105349508526,4.20359442207324e-06,8.4444027099778e-05,"MCHR1"
"ENSG00000128311",316.811899222327,-1.30074988870189,0.144585003149858,-8.99643711563709,2.33161503303066e-19,4.87852594768273e-17,"TST"
"ENSG00000128342",153.550218307891,2.5141103620696,0.354893075303766,7.08413473527957,1.3991573089719e-12,1.24540460800256e-10,"LIF"
"ENSG00000128510",164.561138927101,2.28035470671149,0.59315635350727,3.84444117175514,0.00012082746519358,0.00153455976740373,"CPA4"
"ENSG00000128594",19.0629193703324,1.77406666356682,0.509257983152989,3.48363054140648,0.000494661821228906,0.00508583063294123,"LRRC4"
"ENSG00000128606",1140.49789335463,2.18954806064983,0.655298791482072,3.34129726639322,0.000833878900906678,0.00778367495510283,"LRRC17"
"ENSG00000128699",1857.94096847621,-1.00705322916524,0.152137641182589,-6.61935613919908,3.60766740066897e-11,2.46284447000753e-09,"ORMDL1"
"ENSG00000128917",68.5452459169927,-3.68235536619824,1.3004214807289,-2.83166298063166,0.0046306627643655,0.030701484689997,"DLL4"
"ENSG00000128923",1417.74004757835,-1.03115408334201,0.119202454255641,-8.65044339716862,5.12997202370022e-18,8.98358470367763e-16,"MINDY2"
"ENSG00000129048",1445.68488643874,1.45941945197643,0.315243783106096,4.62949479160786,3.66558945510778e-06,7.4545851177539e-05,"ACKR4"
"ENSG00000129467",105.99997854351,1.64649495273476,0.277226844952989,5.9391613139556,2.86483867667606e-09,1.24408129164226e-07,"ADCY4"
"ENSG00000130066",4103.02582448829,-1.31713921021478,0.164360930756476,-8.01370011810352,1.11307917860611e-15,1.44619505213895e-13,"SAT1"
"ENSG00000130513",452.075618195456,1.86090447027736,0.291944315968293,6.37417606198391,1.83949176774345e-10,1.05843042393267e-08,"GDF15"
"ENSG00000130592",20.0040854671316,2.05700582106287,0.635859550074731,3.23500027768886,0.00121642612466852,0.0106975116236542,"LSP1"
"ENSG00000131242",31.7988500690378,2.20730100874824,0.33798653882223,6.53073645015551,6.54470754744269e-11,4.2346097709578e-09,"RAB11FIP4"
"ENSG00000131386",11510.2334798557,-1.53993071167684,0.287964574141303,-5.34763943192958,8.91087600350709e-08,2.70873817533024e-06,"GALNT15"
"ENSG00000131389",742.538013824024,2.12363662489507,0.223472051390008,9.50291820245948,2.04089201883607e-21,5.6691053992186e-19,"SLC6A6"
"ENSG00000131459",1023.7662240361,-1.30830962405479,0.269407308765958,-4.85625141369626,1.1962879591723e-06,2.73769819747514e-05,"GFPT2"
"ENSG00000131730",20.0819772436736,1.1979831230981,0.357635558215691,3.34973157891529,0.000808899064123587,0.00758566520494477,"CKMT2"
"ENSG00000131771",95.7496025568607,3.05330458637241,0.725606063094516,4.20793698077836,2.57712710273702e-05,0.000408662349923191,"PPP1R1B"
"ENSG00000131979",85.1648501747506,-1.62015976017685,0.277502703982198,-5.83835666077251,5.27182095799864e-09,2.15023563175484e-07,"GCH1"
"ENSG00000132170",516.701116857203,-1.03346473105748,0.300533727136201,-3.4387645636495,0.000584375217477741,0.00583611986428781,"PPARG"
"ENSG00000132321",25.043329154385,1.47870962203403,0.491722218240536,3.00720522112079,0.00263661700586608,0.0199055935246056,"IQCA1"
"ENSG00000132326",92.8075866743364,1.12338771177734,0.383149557170673,2.93198227885966,0.00336805965013697,0.0240307354197668,"PER2"
"ENSG00000132334",80.2391206710655,-1.34476976702788,0.503374393794554,-2.67151007998378,0.00755108045432387,0.04507427091501,"PTPRE"
"ENSG00000132622",65.7199615404259,2.33637456561729,0.370740353955552,6.30191599239126,2.93988508534646e-10,1.61103702755159e-08,"HSPA12B"
"ENSG00000132965",12.5860054483768,-1.70141757363784,0.621601274456946,-2.73715264680605,0.006197352896509,0.038595111138638,"ALOX5AP"
"ENSG00000132970",1324.61475451187,-1.0985435384031,0.113936387414667,-9.64172696124719,5.3283897651988e-22,1.58973495383552e-19,"WASF3"
"ENSG00000133069",144.41339075288,1.05252707019119,0.184311947209473,5.71057430691118,1.12595562080966e-08,4.218667676015e-07,"TMCC2"
"ENSG00000133142",3059.99655459545,-1.54402748066808,0.154233000397127,-10.0110059241047,1.36358918175254e-23,4.48342557290106e-21,"TCEAL4"
"ENSG00000133216",344.859146704352,1.74469184453613,0.384860712787652,4.53330721106565,5.80672650995039e-06,0.000110975291579847,"EPHB2"
"ENSG00000133401",90.9214558409766,-1.23614576524364,0.329139346806205,-3.75569125125436,0.000172863695028685,0.00209556583190906,"PDZD2"
"ENSG00000133816",1758.2649458257,-1.11494571241169,0.270987288210501,-4.11438381399501,3.88215032494713e-05,0.000581816966374169,"MICAL2"
"ENSG00000134070",46.7688225682716,1.0334511484871,0.329767515164503,3.13387796239288,0.0017251258687039,0.0141514780400654,"IRAK2"
"ENSG00000134243",5516.90297696829,-2.21999781239585,0.269047915025458,-8.25131022548826,1.56667269992415e-16,2.27393368184487e-14,"SORT1"
"ENSG00000134253",137.307322500214,1.97158064444609,0.212888196989551,9.26110828278027,2.02321110034756e-20,4.79352265260289e-18,"TRIM45"
"ENSG00000134259",45.2498213811119,1.36339275642445,0.463452262159263,2.94181918558838,0.00326290385435151,0.0233846281127479,"NGF"
"ENSG00000134294",20625.3026472056,-1.22904192391908,0.173710712077963,-7.07522241557263,1.49209251302242e-12,1.32082980644528e-10,"SLC38A2"
"ENSG00000134363",2914.45703711454,1.78678114401538,0.31816380839323,5.61591575433692,1.95523914151717e-08,7.00019062421849e-07,"FST"
"ENSG00000134686",2741.36146833917,-1.3831240339139,0.0860434603650831,-16.0747141972823,3.83759171671886e-58,2.06091467160192e-54,"PHC2"
"ENSG00000135069",726.44650106537,1.271202176576,0.301225252169345,4.22010494611966,2.44188617224678e-05,0.000391065885895308,"PSAT1"
"ENSG00000135362",111.890414086026,-1.53697754568824,0.198087011439398,-7.75910310585134,8.55320945514102e-15,1.02074635208724e-12,"PRR5L"
"ENSG00000135472",156.188279082006,1.64060910239155,0.368779800892873,4.44874990012844,8.63715169769651e-06,0.00015830847667985,"FAIM2"
"ENSG00000135604",21.3614982385297,-2.47068983940697,0.60834614753206,-4.06132240572259,4.87955300809303e-05,0.000708877173249655,"STX11"
"ENSG00000135678",857.441808006291,-1.46092611087981,0.302214681482991,-4.83406730510554,1.33771325328339e-06,3.01847314056704e-05,"CPM"
"ENSG00000135821",19625.2222327263,-3.00025701730728,0.269595821882038,-11.1287222345013,9.09295706627183e-29,5.42580115906317e-26,"GLUL"
"ENSG00000135917",50.6941393440083,-1.40035330911293,0.393047377448822,-3.56281046372145,0.000366905591389634,0.00397793807730713,"SLC19A3"
"ENSG00000136237",98.6066705007862,-2.77316567779767,0.527740312009839,-5.25479220496988,1.48191690449466e-07,4.23891690119733e-06,"RAPGEF5"
"ENSG00000136383",68.8513535499531,-3.03599419375536,0.545385402656384,-5.56669499947757,2.59616225064318e-08,9.13248253714241e-07,"ALPK3"
"ENSG00000136436",3133.72494615856,-1.14833586473378,0.179336012296696,-6.40326418563359,1.5208968694814e-10,8.91024344153264e-09,"CALCOCO2"
"ENSG00000136478",3706.26471911544,-1.48126523352898,0.215657018663803,-6.86861592869455,6.48277800551246e-12,5.0213479060967e-10,"TEX2"
"ENSG00000136546",4997.70551024391,-1.4220521657855,0.388853942966086,-3.65703419370887,0.000255150354730935,0.0029195506854191,"SCN7A"
"ENSG00000136999",437.126529274733,2.58375170043377,0.338699090571011,7.62845774424086,2.37578688605728e-14,2.69551426206118e-12,"CCN3"
"ENSG00000137266",141.745875221304,1.38164154001363,0.224555343067081,6.15278853374196,7.6132289406229e-10,3.86929752247242e-08,"SLC22A23"
"ENSG00000137331",136.554874773645,1.24494736961331,0.419680466540162,2.96641723613356,0.00301291440733957,0.0220140879894094,"IER3"
"ENSG00000137393",158.423079444335,-2.17025845566236,0.371228123327627,-5.84615851894119,5.03054687258117e-09,2.07281689678146e-07,"RNF144B"
"ENSG00000137642",14.7918666893481,1.67224663932829,0.564621311365321,2.96171364004062,0.00305932169390934,0.0222422074957461,"SORL1"
"ENSG00000137672",656.177378093275,-1.9544763912965,0.224888604571832,-8.69086450608579,3.59691816309248e-18,6.43888316950922e-16,"TRPC6"
"ENSG00000137767",880.946023197509,-1.02679541424914,0.163416394931459,-6.2833072206727,3.31445147309197e-10,1.81013992145711e-08,"SQOR"
"ENSG00000137801",90670.9999367529,-1.95461773786034,0.292835282096046,-6.67480272141269,2.47564958833959e-11,1.72663162414455e-09,"THBS1"
"ENSG00000137869",63.3222268718355,-1.14068769176722,0.352407757850368,-3.236840467773,0.00120860957056096,0.0106403873176544,"CYP19A1"
"ENSG00000137872",289.472607810184,1.32933733162479,0.247913085608484,5.36211038784835,8.22552453535109e-08,2.53387047397785e-06,"SEMA6D"
"ENSG00000137880",102.087618870638,-1.3419799682244,0.244851175450685,-5.48079855346531,4.23410364859971e-08,1.43310176223928e-06,"GCHFR"
"ENSG00000137959",102.337917943696,-1.73052678204656,0.380537224849512,-4.54758869577323,5.4264053654448e-06,0.000105204352397932,"IFI44L"
"ENSG00000137962",4506.84349598532,-1.1968798210117,0.28598021391477,-4.18518401894895,2.84935176882594e-05,0.000443535327029514,"ARHGAP29"
"ENSG00000138073",1699.75285355026,-1.11714549498289,0.217195160591926,-5.1435100668832,2.69652197740365e-07,7.19265986389904e-06,"PREB"
"ENSG00000138074",436.499581099173,-1.20774403235753,0.179533514545456,-6.72712298545098,1.73050471809864e-11,1.25586313122916e-09,"SLC5A6"
"ENSG00000138135",37.9322990201576,1.56586689905527,0.379021813911758,4.13133714625677,3.60659158250195e-05,0.000544571668094554,"CH25H"
"ENSG00000138166",402.702914221937,-1.27392189114516,0.254018657371716,-5.01507213811061,5.30135716369179e-07,1.32186026872974e-05,"DUSP5"
"ENSG00000138311",109.9286362414,1.01494412430748,0.25983451323814,3.90611744244027,9.37909406787724e-05,0.00123763371564537,"ZNF365"
"ENSG00000138316",801.695465423581,2.4135399072242,0.308123247815192,7.83303410027603,4.76235076911572e-15,5.85696436955903e-13,"ADAMTS14"
"ENSG00000138356",4461.43082309411,-1.45109406702622,0.315269590020273,-4.60270864352287,4.17031439213014e-06,8.39849189645109e-05,"AOX1"
"ENSG00000138615",841.561859117804,-1.36461529606857,0.330104292317215,-4.13389140289407,3.56672057826139e-05,0.000539056615725791,"CILP"
"ENSG00000138669",239.794640506726,1.64207558096668,0.402831211380967,4.07633652650049,4.5750792984474e-05,0.0006700827507026,"PRKG2"
"ENSG00000138678",118.229537553147,-1.15567771207176,0.198611027651386,-5.81879931712693,5.92718447167738e-09,2.39330498804998e-07,"GPAT3"
"ENSG00000138735",6868.38746370269,1.17012077858955,0.230195795530021,5.08315443336125,3.71217635817629e-07,9.64626988815779e-06,"PDE5A"
"ENSG00000138829",15710.7685351709,-2.06993506678355,0.670032557456568,-3.08930520427394,0.00200625222218698,0.0159776221214307,"FBN2"
"ENSG00000139055",17.5171476870939,-2.05865543989753,0.744810646115549,-2.76399840769483,0.00570978179322784,0.0361454988097028,"ERP27"
"ENSG00000139132",1224.56793655509,-2.24969213339592,0.204969904768217,-10.9757192693235,5.00062824265722e-28,2.77810764198105e-25,"FGD4"
"ENSG00000139269",16.8509968375902,1.85460037921653,0.426819768424246,4.34516045511068,1.39173894497926e-05,0.000241359592492582,"INHBE"
"ENSG00000139354",124.519982470469,1.13319231691466,0.246507243895945,4.59699398283404,4.2862999296997e-06,8.5891266377353e-05,"GAS2L3"
"ENSG00000140105",2500.69660328676,1.33877196822486,0.224595171358245,5.9608225774784,2.50971345766938e-09,1.101743692548e-07,"WARS1"
"ENSG00000140511",146.683643240998,-1.33654546092205,0.39473047307172,-3.38596979990245,0.000709271887316283,0.00683029251437695,"HAPLN3"
"ENSG00000140545",9211.79709563252,-1.08970312426023,0.167566539739152,-6.50310692072863,7.86778318853341e-11,4.93221225488178e-09,"MFGE8"
"ENSG00000140600",11.2334377544159,2.77774461600118,0.803513509970797,3.45699802371976,0.00054622885493172,0.00553825870472306,"SH3GL3"
"ENSG00000140807",96.314325563272,-2.50641865753094,0.388607427717991,-6.44974459765043,1.12038800567265e-10,6.73528774604182e-09,"NKD1"
"ENSG00000141150",151.239953685248,-1.56786795071269,0.309096143615577,-5.07242805546822,3.92771648138158e-07,1.00924147099743e-05,NA
"ENSG00000141298",2052.19242616477,-1.21357985663503,0.185291940338066,-6.54955555228601,5.77085713857652e-11,3.76414086476139e-09,"SSH2"
"ENSG00000141401",628.209010546647,-2.35162871903528,0.23446423881621,-10.0297969997832,1.12748167742405e-23,3.7843452718706e-21,"IMPA2"
"ENSG00000141469",53.6429492370154,3.87700237582257,0.7989554101573,4.8525891764839,1.21859958400853e-06,2.77692473804264e-05,"SLC14A1"
"ENSG00000142871",5226.41627132991,-1.8141659974393,0.34328747548603,-5.28468449037002,1.25921590861484e-07,3.64878192512477e-06,"CCN1"
"ENSG00000143127",266.055293492376,-3.72338506374817,0.771604921355095,-4.82550714841107,1.39647455707684e-06,3.13788027741492e-05,"ITGA10"
"ENSG00000143226",21.6267736859943,1.25352961994025,0.432396333318661,2.89902925475652,0.00374319966639757,0.0260488136380583,"FCGR2A"
"ENSG00000143320",1496.24964437816,1.67499676816771,0.195236549635316,8.57931965759716,9.54359196244988e-18,1.63571074581947e-15,"CRABP2"
"ENSG00000143344",1080.19008871057,1.07333805567742,0.152315216285316,7.04682094050836,1.83051625923156e-12,1.60279605719998e-10,"RGL1"
"ENSG00000143494",19.0141234177572,3.94533406947449,0.606497690037282,6.50510980385097,7.76366502067628e-11,4.92936264399099e-09,"VASH2"
"ENSG00000143507",319.663738972784,1.18004358661956,0.198952928976525,5.93127023909658,3.0059998745245e-09,1.29838241229126e-07,"DUSP10"
"ENSG00000143786",77.9704798087797,1.52066159029511,0.224081540021702,6.78619751608201,1.15127510705144e-11,8.63503893849954e-10,"CNIH3"
"ENSG00000143869",99.2063943217579,-1.94524306510886,0.405595144424121,-4.79602157927897,1.61847852738862e-06,3.59659414548387e-05,"GDF7"
"ENSG00000143878",3318.74045239225,-1.19531722044576,0.172645488756756,-6.92353579032621,4.40507785219032e-12,3.4960694224945e-10,"RHOB"
"ENSG00000143891",529.642505893383,1.11621853855945,0.140429714134712,7.94859225796531,1.88642827190305e-15,2.37439421004923e-13,"GALM"
"ENSG00000144362",62.4492636867838,-1.446793149245,0.346209739884652,-4.17894987508737,2.92858217156594e-05,0.000453676801597104,"PHOSPHO2"
"ENSG00000144369",1306.44025860627,1.35426936100421,0.111746719707707,12.1190972276103,8.36757456097156e-34,7.48944409732293e-31,"FAM171B"
"ENSG00000144648",25.4374565882339,-2.20370232585688,0.70732847712736,-3.11552891918995,0.00183615343329109,0.014857328050674,"ACKR2"
"ENSG00000144891",117.796116157023,-1.22445644566405,0.455544343176408,-2.68789737817001,0.00719034907508462,0.0432378314938882,"AGTR1"
"ENSG00000145242",26.3990299841386,1.49771052468681,0.438403667766869,3.41628192190045,0.000634824878012976,0.0062174246867277,"EPHA5"
"ENSG00000145244",167.225787241321,-1.95177517924936,0.297151116051039,-6.56829159919467,5.08957994516702e-11,3.37441244841917e-09,"CORIN"
"ENSG00000145362",1984.30838214053,1.00343468832908,0.183994052592261,5.45362566991629,4.93530384331359e-08,1.63606337900464e-06,"ANK2"
"ENSG00000145390",8452.4239882099,-2.30232011619245,0.591462872724997,-3.89258603094589,9.91813109101962e-05,0.00129911390249933,"USP53"
"ENSG00000145506",157.673009551832,-1.37176995569248,0.496028013870233,-2.76550903847005,0.00568340300320696,0.0360209700175717,"NKD2"
"ENSG00000145569",20.5580625574034,-2.41789287835459,0.679488002235138,-3.55840407836645,0.000373115002179149,0.00402899182312887,"OTULINL"
"ENSG00000145632",524.936948073084,1.03300357813593,0.255222386734415,4.04746461058244,5.17754069856001e-05,0.000744779983879467,"PLK2"
"ENSG00000145675",3499.49881177558,-1.62459291817413,0.285262362427103,-5.69508330629944,1.23311696657852e-08,4.53578708870927e-07,"PIK3R1"
"ENSG00000145685",2022.83906876556,1.24731140561513,0.149461499748114,8.34536926042634,7.09917166071555e-17,1.07900711911121e-14,"LHFPL2"
"ENSG00000145777",152.810200794427,2.79057635384858,0.264277476533621,10.5592666861021,4.60243137258278e-26,1.95130978536003e-23,"TSLP"
"ENSG00000145861",91.7927697299578,1.02651810866984,0.33429468269402,3.0706982845115,0.00213558833128032,0.0167918319205745,"C1QTNF2"
"ENSG00000145911",65.5960153057633,1.35250437586153,0.350805062857147,3.85543003526231,0.000115526368376381,0.00148306400072659,"N4BP3"
"ENSG00000146006",46.9483600208489,4.13255350359823,0.474749874725536,8.70469635402717,3.18426110052287e-18,5.82973074892318e-16,"LRRTM2"
"ENSG00000146122",1944.90469627899,-1.64945930243561,0.258466402336443,-6.38171649206663,1.75113936089546e-10,1.01484195120096e-08,"DAAM2"
"ENSG00000146250",314.669754976266,2.73491752927724,0.353741302004958,7.73140573005217,1.06365428345693e-14,1.24177783773729e-12,"PRSS35"
"ENSG00000146373",820.12308027012,-1.08595421949939,0.152107684558701,-7.13937775497662,9.37543544749844e-13,8.60268712694265e-11,"RNF217"
"ENSG00000146592",671.212096620659,1.99920613041815,0.221736716354848,9.01612580579032,1.94858610295589e-19,4.18582276062964e-17,"CREB5"
"ENSG00000147027",12613.0575291722,-1.1450643678263,0.26873623760512,-4.26092282168828,2.03584533180709e-05,0.000335777005619559,"TMEM47"
"ENSG00000147119",453.728043294828,-1.54465406483764,0.210560683709711,-7.33590923824684,2.20221229626925e-13,2.20371691336608e-11,"CHST7"
"ENSG00000147576",243.295837910308,-1.48725166342236,0.283829136708489,-5.23995415224006,1.6061649680482e-07,4.55579644370152e-06,"ADHFE1"
"ENSG00000147655",151.721448235974,1.48612175311371,0.521744749734565,2.84836934893887,0.0043943892325346,0.0295237718621205,"RSPO2"
"ENSG00000147883",518.269514837144,1.49298325649062,0.280433019591612,5.32384973304792,1.01593841210639e-07,3.01432481720923e-06,"CDKN2B"
"ENSG00000148120",745.061873519953,-1.09668862879254,0.16600491993315,-6.60636220441043,3.93878537822141e-11,2.65513687148641e-09,"AOPEP"
"ENSG00000148175",11206.9334791584,-1.44742250286551,0.0789435261121649,-18.3349107159082,4.35731185076284e-75,3.51003256138201e-71,"STOM"
"ENSG00000148541",91.3935554859659,1.29881406740045,0.486753129687421,2.66832196484184,0.00762311678726793,0.0454537507622774,"FAM13C"
"ENSG00000148848",1368.66954436033,1.83672361755761,0.279117122413469,6.58047633078126,4.68943483817292e-11,3.14797852824183e-09,"ADAM12"
"ENSG00000149218",2029.52505076662,-1.95764246054256,0.251920455956276,-7.77087534678936,7.79455768995073e-15,9.3715014136415e-13,"ENDOD1"
"ENSG00000149256",650.351091214008,1.44198697925143,0.331665909189193,4.34770936445226,1.37566730379633e-05,0.000238829482020071,"TENM4"
"ENSG00000149403",45.1636609456436,2.17899426379493,0.621824099153034,3.50419719461318,0.000457986086091163,0.00478676995255914,"GRIK4"
"ENSG00000149488",60.1039593959353,-1.05918526124504,0.366029293299376,-2.89371719869078,0.00380710882295993,0.0263359082209994,"TMC2"
"ENSG00000149548",20.4690897426145,1.06016820578956,0.365059496892448,2.90409704394543,0.0036831397797197,0.0258220474286615,"CCDC15"
"ENSG00000149591",7804.3187831826,-1.31227249057256,0.3536024061555,-3.71115260453142,0.00020631767060513,0.00245114267052889,"TAGLN"
"ENSG00000149633",242.57308409503,1.49201809424689,0.282271666912204,5.28575223495937,1.25189241436499e-07,3.63409706087105e-06,"KIAA1755"
"ENSG00000150594",41.7917480787721,2.33969522490831,0.62209210378296,3.76101096715512,0.00016922800917934,0.00206235435392462,"ADRA2A"
"ENSG00000150636",73.9385840712542,1.06623290492176,0.324787931286667,3.28285875863002,0.00102760137600758,0.00931140931881788,"CCDC102B"
"ENSG00000150907",679.486019317389,-2.28456871723329,0.269250632347377,-8.48491495569016,2.15876557424597e-17,3.58555383161617e-15,"FOXO1"
"ENSG00000150938",10991.9145167071,-1.0499048869692,0.275213281841774,-3.81487724699572,0.000136250645301057,0.00170165437708941,"CRIM1"
"ENSG00000151690",940.429048116165,-1.03199064436165,0.226193878393165,-4.56241632926893,5.05682481036907e-06,9.88719715046797e-05,"MFSD6"
"ENSG00000151726",1461.87891976964,-1.60014086237945,0.175920487092274,-9.09581873508648,9.38764686453435e-20,2.07184080321251e-17,"ACSL1"
"ENSG00000152463",7.5385017796236,-3.90913687507389,0.879951599940535,-4.44244532919545,8.89422367665969e-06,0.000162098232641023,"OLAH"
"ENSG00000152495",69.2839155458862,1.32946191862952,0.202561996511513,6.56323467148468,5.26528836055706e-11,3.44833580394044e-09,"CAMK4"
"ENSG00000152580",6007.97811445138,1.15961185846475,0.3701871357708,3.13250177116558,0.00173323381783487,0.0142035249436101,"IGSF10"
"ENSG00000152583",997.961168152844,-4.59832488253954,0.210988298245782,-21.7942175977121,2.63252648967945e-105,4.24126342752256e-101,"SPARCL1"
"ENSG00000152779",45.7234560507757,-4.0283123332459,0.697230087763307,-5.77759394487494,7.57764134054388e-09,2.93764903063443e-07,"SLC16A12"
"ENSG00000153207",1846.23197585445,-1.28494308468985,0.230707528092986,-5.56957588385221,2.55360156562504e-08,9.00242337500766e-07,"AHCTF1"
